event-id,visible,timestamp,location-long,location-lat,argos:lc,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
12050623219,true,2012-08-06 11:26:00.000,-98.682,73.823,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623220,true,2012-08-06 11:31:00.000,-98.744,73.842,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623221,true,2012-08-06 11:42:00.000,-98.715,73.831,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623222,true,2012-08-06 11:42:00.000,-98.724,73.823,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623223,true,2012-08-06 11:57:00.000,-98.64,73.853,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623224,true,2012-08-06 15:03:00.000,-98.711,73.832,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623225,true,2012-08-06 15:06:00.000,-98.684,73.835,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623226,true,2012-08-06 15:17:00.000,-98.685,73.841,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623227,true,2012-08-06 16:27:00.000,-98.672,73.825,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623228,true,2012-08-06 16:29:00.000,-98.67,73.805,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623229,true,2012-08-06 16:30:00.000,-98.6,73.803,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623230,true,2012-08-06 16:31:00.000,-98.689,73.83,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623231,true,2012-08-06 16:42:00.000,-98.618,73.816,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623232,true,2012-08-06 16:42:00.000,-98.686,73.821,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623233,true,2012-08-06 16:53:00.000,-97.896,73.922,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623234,true,2012-08-06 16:53:00.000,-98.134,73.888,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623235,true,2012-08-06 20:02:00.000,-98.512,73.823,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623236,true,2012-08-06 20:03:00.000,-98.526,73.82,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623237,true,2012-08-06 20:20:00.000,-98.553,73.81,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623238,true,2012-08-07 01:01:00.000,-98.429,73.833,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623239,true,2012-08-07 01:01:00.000,-98.43,73.833,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623240,true,2012-08-07 06:11:00.000,-98.54,73.84,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623241,true,2012-08-07 06:13:00.000,-98.506,73.829,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623242,true,2012-08-07 06:13:00.000,-98.51,73.83,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623243,true,2012-08-07 06:14:00.000,-98.55,73.834,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623244,true,2012-08-07 06:43:00.000,-98.578,73.839,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623245,true,2012-08-07 07:32:00.000,-98.631,73.849,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623246,true,2012-08-07 07:32:00.000,-98.638,73.843,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623247,true,2012-08-07 07:53:00.000,-98.609,73.85,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623248,true,2012-08-07 07:53:00.000,-98.643,73.839,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623249,true,2012-08-07 07:54:00.000,-98.66,73.846,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623250,true,2012-08-07 07:54:00.000,-98.663,73.844,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623251,true,2012-08-07 11:03:00.000,-98.682,73.847,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623252,true,2012-08-07 11:20:00.000,-98.722,73.838,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623253,true,2012-08-07 11:20:00.000,-98.746,73.844,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623254,true,2012-08-07 11:47:00.000,-98.705,73.839,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
